date,day_of_week,day_of_week_num,month,year,shift,shift_hour,is_weekend,is_holiday,station_id,station_factor,fuel_type,price_per_liter,predicted_demand_liters,actual_demand_liters,demand_accuracy,num_transactions,avg_liters_per_transaction,avg_wait_time_minutes,peak_wait_time_minutes,tank_capacity_liters,stock_before_liters,stock_after_liters,stock_percentage,alert_status,recommended_staff,temperature_celsius,rainfall_mm,revenue_lkr,seasonal_factor,shift_multiplier,weekend_multiplier,holiday_multiplier,weather_multiplier
2022-06-15,Wednesday,2,6,2022,afternoon,14,0,0,Station_E,0.8,Petrol_95,446.48,828.0,896.21,91.76,24,37.34,7.0,7.0,20000,13904.71,13008.5,65.0,normal,2,28.9,64.1,400135.78,1.15,1.0,1.0,1.0,1.0
2022-10-21,Friday,4,10,2022,afternoon,14,0,0,Station_E,0.8,Petrol_92,383.41,798.0,690.58,86.54,19,36.35,4.8,4.8,15000,10490.68,9800.1,65.3,normal,2,23.1,113.8,264773.58,0.7,1.0,1.0,1.0,0.95
2024-06-14,Friday,4,6,2024,morning,8,0,0,Station_A,1.2,Petrol_95,446.88,1533.87,1597.98,95.82,41,38.98,10.1,15.2,10000,7552.63,5954.65,59.5,normal,4,25.5,141.3,714100.63,1.15,1.3,1.0,1.0,0.95
2024-08-27,Tuesday,1,8,2024,evening,20,0,0,Station_B,1.0,Diesel,359.93,1235.48,1466.94,81.27,34,43.15,6.3,6.3,15000,12208.95,10742.01,71.6,normal,3,22.9,128.5,527999.73,0.85,0.85,1.0,1.0,0.95
2023-01-06,Friday,4,1,2023,afternoon,14,0,0,Station_B,1.0,Petrol_92,377.24,1500.0,1488.29,99.22,37,40.22,7.0,7.0,10000,7740.43,6252.14,62.5,normal,3,29.6,0.0,561436.17,1.0,1.0,1.0,1.0,1.0
2022-11-21,Monday,0,11,2022,evening,20,0,0,Station_A,1.2,Diesel,361.14,1358.99,1245.78,91.67,27,46.14,5.8,5.8,20000,17518.11,16272.33,81.4,normal,3,25.1,79.9,449895.6,0.74,0.85,1.0,1.0,1.0
2023-09-12,Tuesday,1,9,2023,evening,20,0,0,Station_D,1.1,Petrol_92,379.38,1038.12,1176.47,86.67,30,39.22,6.1,6.1,10000,6527.01,5350.54,53.5,normal,3,24.7,99.2,446328.06,0.74,0.85,1.0,1.0,1.0
2024-09-08,Sunday,6,9,2024,morning,8,1,0,Station_E,0.8,Super_Diesel,424.95,639.9,539.63,84.33,13,41.51,6.1,9.1,10000,7693.62,7153.99,71.5,normal,2,24.3,134.3,229317.44,0.74,1.3,1.25,1.0,0.95
2023-10-26,Thursday,3,10,2023,evening,20,0,0,Station_C,0.9,Petrol_95,452.58,481.95,619.85,71.39,15,41.32,5.8,5.8,20000,13687.76,13067.91,65.3,normal,2,23.9,90.0,280530.97,0.7,0.85,1.0,1.0,1.0
2023-01-27,Friday,4,1,2023,morning,8,0,0,Station_E,0.8,Petrol_95,450.24,936.0,1083.95,84.19,30,36.13,7.8,11.7,10000,6468.6,5384.65,53.8,normal,3,31.5,0.0,488040.93,1.0,1.3,1.0,1.0,1.0
2024-05-02,Thursday,3,5,2024,afternoon,14,0,0,Station_E,0.8,Petrol_92,382.24,1511.77,1497.71,99.07,38,39.41,7.0,7.0,15000,13506.72,12009.01,80.1,normal,3,27.8,80.1,572484.06,1.26,1.0,1.0,1.0,1.0
2024-02-14,Wednesday,2,2,2024,morning,8,0,0,Station_B,1.0,Diesel,360.69,2691.0,2346.02,87.18,56,41.89,8.2,12.3,20000,14886.28,12540.26,62.7,normal,5,25.0,0.0,846177.76,1.15,1.3,1.0,1.0,1.0
2022-02-06,Sunday,6,2,2022,afternoon,14,1,0,Station_A,1.2,Diesel,362.0,3105.0,3344.46,92.29,78,42.88,10.4,10.4,10000,5329.46,1985.0,19.8,critical,5,25.7,0.0,1210684.07,1.15,1.0,1.25,1.0,1.0
2023-06-03,Saturday,5,6,2023,evening,20,1,0,Station_B,1.0,Petrol_95,445.74,1044.7,1182.19,86.84,27,43.78,8.3,8.3,10000,5818.08,4635.89,46.4,normal,3,27.8,112.1,526945.27,1.15,0.85,1.25,1.0,0.95
2024-04-20,Saturday,5,4,2024,afternoon,14,1,0,Station_E,0.8,Super_Diesel,419.73,910.0,861.8,94.7,20,43.09,7.9,7.9,20000,18756.7,17894.9,89.5,normal,2,30.5,0.0,361725.24,1.3,1.0,1.25,1.0,1.0
2023-10-06,Friday,4,10,2023,evening,20,0,0,Station_B,1.0,Super_Diesel,422.13,416.5,368.76,88.54,8,46.1,5.1,5.1,15000,12171.56,11802.8,78.7,normal,2,27.2,98.7,155663.37,0.7,0.85,1.0,1.0,1.0
2023-04-19,Wednesday,2,4,2023,evening,20,0,0,Station_B,1.0,Super_Diesel,417.63,773.5,810.91,95.16,20,40.55,7.6,7.6,20000,11544.02,10733.11,53.7,normal,2,28.5,33.7,338656.88,1.3,0.85,1.0,1.0,1.0
2023-04-03,Monday,0,4,2023,evening,20,0,0,Station_B,1.0,Petrol_95,451.09,994.5,1115.22,87.86,31,35.97,8.0,8.0,15000,11219.2,10103.98,67.4,normal,3,28.3,12.8,503061.18,1.3,0.85,1.0,1.0,1.0
2022-02-01,Tuesday,1,2,2022,morning,8,0,0,Station_B,1.0,Diesel,364.96,2691.0,2359.02,87.66,53,44.51,8.2,12.3,10000,7496.37,5137.35,51.4,normal,5,27.5,0.0,860937.52,1.15,1.3,1.0,1.0,1.0
2022-08-13,Saturday,5,8,2022,morning,8,1,0,Station_E,0.8,Super_Diesel,415.06,734.83,873.69,81.1,19,45.98,8.0,12.0,20000,11693.48,10819.79,54.1,normal,2,23.2,136.1,362633.42,0.85,1.3,1.25,1.0,0.95
2023-07-24,Monday,0,7,2023,morning,8,0,0,Station_C,0.9,Diesel,362.24,2000.7,1554.3,77.69,40,38.86,6.5,9.8,15000,13410.88,11856.58,79.0,normal,4,23.6,133.6,563030.72,1.0,1.3,1.0,1.0,0.95
2023-11-29,Wednesday,2,11,2023,afternoon,14,0,0,Station_A,1.2,Petrol_95,445.96,799.41,658.58,82.38,16,41.16,5.9,5.9,20000,12161.78,11503.2,57.5,normal,2,26.1,87.9,293702.56,0.74,1.0,1.0,1.0,1.0
2023-04-28,Friday,4,4,2023,evening,20,0,0,Station_D,1.1,Diesel,363.71,2187.9,2118.5,96.83,50,42.37,7.7,7.7,10000,6239.06,4120.56,41.2,normal,5,30.4,0.0,770525.65,1.3,0.85,1.0,1.0,1.0
2024-07-30,Tuesday,1,7,2024,evening,20,0,0,Station_B,1.0,Petrol_92,384.27,1211.25,985.55,81.37,22,44.8,5.6,5.6,15000,12096.32,11110.77,74.1,normal,2,22.8,116.9,378717.5,1.0,0.85,1.0,1.0,0.95
2022-11-12,Saturday,5,11,2022,afternoon,14,1,0,Station_E,0.8,Diesel,355.27,1332.35,1342.34,99.25,35,38.35,6.0,6.0,10000,7437.63,6095.29,61.0,normal,3,24.6,0.1,476899.71,0.74,1.0,1.25,1.0,1.0
2024-02-17,Saturday,5,2,2024,evening,20,1,0,Station_C,0.9,Petrol_92,377.06,1649.53,1358.8,82.37,38,35.76,6.6,6.6,10000,6392.6,5033.8,50.3,normal,3,32.5,0.0,512343.79,1.15,0.85,1.25,1.0,1.0
2022-12-28,Wednesday,2,12,2022,evening,20,0,0,Station_D,1.1,Petrol_92,378.95,1192.12,1287.13,92.03,30,42.9,6.4,6.4,15000,13508.23,12221.1,81.5,normal,3,30.8,0.0,487756.23,0.85,0.85,1.0,1.0,1.0
2023-09-23,Saturday,5,9,2023,evening,20,1,0,Station_B,1.0,Petrol_92,379.31,1120.7,1057.34,94.35,25,42.29,5.8,5.8,10000,7887.88,6830.54,68.3,normal,3,22.2,140.9,401062.63,0.74,0.85,1.25,1.0,0.95
2023-02-24,Friday,4,2,2023,evening,20,0,0,Station_A,1.2,Diesel,355.33,2111.4,2462.06,83.39,62,39.71,8.5,8.5,20000,11448.16,8986.1,44.9,normal,5,26.6,0.0,874846.87,1.15,0.85,1.0,1.0,1.0
2022-03-18,Friday,4,3,2022,evening,20,0,0,Station_D,1.1,Super_Diesel,421.59,824.54,908.2,89.85,22,41.28,8.2,8.2,15000,13900.12,12991.92,86.6,normal,2,30.8,0.0,382887.94,1.26,0.85,1.0,1.0,1.0
2022-06-03,Friday,4,6,2022,morning,8,0,0,Station_E,0.8,Super_Diesel,415.33,795.34,871.69,90.4,24,36.32,8.0,12.0,20000,13509.48,12637.79,63.2,normal,2,26.7,135.9,362038.99,1.15,1.3,1.0,1.0,0.95
2022-01-14,Friday,4,1,2022,afternoon,14,0,1,Station_A,1.2,Petrol_92,381.31,2880.0,2785.46,96.72,63,44.21,10.4,10.4,10000,6103.54,3318.08,33.2,low,5,28.9,0.0,1062114.36,1.0,1.0,1.0,1.6,1.0
2024-05-26,Sunday,6,5,2024,evening,20,1,0,Station_D,1.1,Petrol_92,378.15,2208.6,1736.22,78.61,39,44.52,7.6,7.6,15000,13627.59,11891.37,79.3,normal,4,31.8,27.4,656553.06,1.26,0.85,1.25,1.0,1.0
2024-11-26,Tuesday,1,11,2024,afternoon,14,0,0,Station_B,1.0,Diesel,364.53,1332.35,776.1,58.25,21,36.96,4.7,4.7,20000,12756.55,11980.45,59.9,normal,2,22.6,58.2,282913.38,0.74,1.0,1.0,1.0,1.0
2022-04-30,Saturday,5,4,2022,morning,8,1,0,Station_E,0.8,Diesel,361.0,3042.0,3144.97,96.62,69,45.58,10.0,15.0,10000,5972.01,2827.04,28.3,low,5,30.7,11.9,1135340.11,1.3,1.3,1.25,1.0,1.0
2022-07-29,Friday,4,7,2022,morning,8,0,0,Station_D,1.1,Petrol_95,449.67,1287.0,1318.26,97.57,32,41.2,8.9,13.4,10000,5389.13,4070.87,40.7,normal,3,27.6,98.5,592775.7,1.0,1.3,1.0,1.0,1.0
2022-10-19,Wednesday,2,10,2022,morning,8,0,0,Station_D,1.1,Super_Diesel,419.21,665.66,679.93,97.86,18,37.77,6.9,10.4,20000,16947.46,16267.53,81.3,normal,2,21.8,138.8,285031.48,0.7,1.3,1.0,1.0,0.95
2022-08-21,Sunday,6,8,2022,afternoon,14,1,0,Station_C,0.9,Super_Diesel,419.96,635.91,755.61,81.18,16,47.23,7.3,7.3,15000,14091.27,13335.66,88.9,normal,2,27.3,157.7,317327.32,0.85,1.0,1.25,1.0,0.95
2022-01-05,Wednesday,2,1,2022,afternoon,14,0,0,Station_D,1.1,Petrol_95,452.69,990.0,822.89,83.12,18,45.72,6.7,6.7,15000,9426.55,8603.66,57.4,normal,2,32.0,0.0,372511.81,1.0,1.0,1.0,1.0,1.0
2024-05-18,Saturday,5,5,2024,evening,20,1,0,Station_D,1.1,Petrol_92,377.18,2208.6,2168.73,98.19,50,43.37,8.8,8.8,20000,13007.55,10838.82,54.2,normal,5,26.8,4.8,818004.82,1.26,0.85,1.25,1.0,1.0
2023-10-28,Saturday,5,10,2023,evening,20,1,0,Station_C,0.9,Petrol_95,449.06,572.32,642.73,87.7,17,37.81,5.9,5.9,15000,7656.11,7013.38,46.8,normal,2,22.1,113.4,288624.26,0.7,0.85,1.25,1.0,0.95
2024-08-12,Monday,0,8,2024,evening,20,0,0,Station_A,1.2,Super_Diesel,421.63,576.56,677.39,82.51,15,45.16,6.9,6.9,10000,6574.78,5897.39,59.0,normal,2,22.8,187.1,285608.49,0.85,0.85,1.0,1.0,0.95
2024-05-14,Tuesday,1,5,2024,morning,8,0,0,Station_B,1.0,Diesel,360.89,2800.55,3159.75,87.17,76,41.58,10.0,15.0,20000,14503.16,11343.41,56.7,normal,5,29.0,115.7,1140322.82,1.26,1.3,1.0,1.0,0.95
2022-03-27,Sunday,6,3,2022,evening,20,1,0,Station_B,1.0,Diesel,364.21,2409.38,2357.08,97.83,53,44.47,8.2,8.2,15000,7756.95,5399.87,36.0,low,5,32.6,41.0,858475.6,1.26,0.85,1.25,1.0,1.0
2024-06-22,Saturday,5,6,2024,evening,20,1,0,Station_B,1.0,Petrol_92,377.29,1741.17,1612.37,92.6,36,44.79,7.3,7.3,10000,5498.17,3885.8,38.9,low,4,29.1,109.6,608335.71,1.15,0.85,1.25,1.0,0.95
2022-11-20,Sunday,6,11,2022,afternoon,14,1,0,Station_A,1.2,Diesel,360.76,1998.52,1439.28,72.02,32,44.98,6.2,6.2,10000,7356.12,5916.84,59.2,normal,3,29.2,23.2,519240.72,0.74,1.0,1.25,1.0,1.0
2022-02-22,Tuesday,1,2,2022,afternoon,14,0,0,Station_A,1.2,Diesel,359.34,2484.0,2545.83,97.51,64,39.78,8.7,8.7,15000,10543.84,7998.01,53.3,normal,5,30.2,0.0,914814.18,1.15,1.0,1.0,1.0,1.0
2023-02-03,Friday,4,2,2023,afternoon,14,0,0,Station_E,0.8,Super_Diesel,422.31,644.0,449.61,69.82,10,44.96,5.6,5.6,10000,8965.5,8515.89,85.2,normal,2,28.4,0.0,189876.06,1.15,1.0,1.0,1.0,1.0
2023-04-13,Thursday,3,4,2023,afternoon,14,0,1,Station_A,1.2,Petrol_92,376.6,3744.0,3592.39,95.95,99,36.29,12.6,12.6,10000,8495.19,4902.8,49.0,normal,5,28.0,27.7,1352909.51,1.3,1.0,1.0,1.6,1.0
2023-01-03,Tuesday,1,1,2023,evening,20,0,0,Station_A,1.2,Diesel,356.02,1836.0,2010.25,90.51,51,39.42,7.5,7.5,15000,8504.27,6494.02,43.3,normal,5,29.9,0.0,715692.19,1.0,0.85,1.0,1.0,1.0
2024-12-17,Tuesday,1,12,2024,afternoon,14,0,0,Station_A,1.2,Petrol_92,375.94,1530.0,1581.33,96.65,39,40.55,7.2,7.2,15000,12336.34,10755.01,71.7,normal,4,28.1,0.0,594484.02,0.85,1.0,1.0,1.0,1.0
2024-01-11,Thursday,3,1,2024,evening,20,0,0,Station_D,1.1,Diesel,357.0,1683.0,1529.09,90.86,41,37.29,6.4,6.4,15000,11953.6,10424.51,69.5,normal,4,31.1,0.0,545890.05,1.0,0.85,1.0,1.0,1.0
2024-12-07,Saturday,5,12,2024,evening,20,1,0,Station_C,0.9,Diesel,361.68,1463.06,1412.71,96.56,38,37.18,6.1,6.1,15000,12242.56,10829.85,72.2,normal,3,26.4,0.0,510946.61,0.85,0.85,1.25,1.0,1.0
2024-01-04,Thursday,3,1,2024,morning,8,0,0,Station_D,1.1,Super_Diesel,416.95,1001.0,870.77,86.99,19,45.83,8.0,12.0,15000,12885.91,12015.14,80.1,normal,2,28.5,0.0,363070.95,1.0,1.3,1.0,1.0,1.0
2023-08-14,Monday,0,8,2023,evening,20,0,0,Station_B,1.0,Petrol_92,381.17,1029.56,969.15,94.13,23,42.14,5.6,5.6,20000,11091.26,10122.11,50.6,normal,2,23.6,212.8,369411.96,0.85,0.85,1.0,1.0,0.95
2024-08-21,Wednesday,2,8,2024,afternoon,14,0,0,Station_A,1.2,Petrol_95,454.12,872.1,761.56,87.32,20,38.08,6.4,6.4,10000,5006.22,4244.66,42.4,normal,2,26.2,153.4,345840.57,0.85,1.0,1.0,1.0,0.95
2022-12-03,Saturday,5,12,2022,afternoon,14,1,0,Station_A,1.2,Diesel,360.9,2295.0,2381.52,96.23,53,44.93,8.3,8.3,20000,16898.73,14517.21,72.6,normal,5,26.6,39.8,859495.3,0.85,1.0,1.25,1.0,1.0
2024-09-21,Saturday,5,9,2024,afternoon,14,1,0,Station_C,0.9,Petrol_92,375.74,1186.62,1441.71,78.5,33,43.69,6.8,6.8,20000,18895.62,17453.91,87.3,normal,3,26.8,142.0,541710.48,0.74,1.0,1.25,1.0,0.95
2023-05-11,Thursday,3,5,2023,afternoon,14,0,0,Station_C,0.9,Super_Diesel,419.19,793.68,847.13,93.27,21,40.34,7.8,7.8,15000,8371.03,7523.9,50.2,normal,2,31.4,29.0,355108.39,1.26,1.0,1.0,1.0,1.0
2022-03-04,Friday,4,3,2022,evening,20,0,0,Station_E,0.8,Petrol_92,376.19,1285.0,1660.54,70.78,41,40.5,7.4,7.4,20000,11510.09,9849.55,49.2,normal,4,33.2,0.0,624677.34,1.26,0.85,1.0,1.0,1.0
2024-02-06,Tuesday,1,2,2024,evening,20,0,0,Station_D,1.1,Petrol_92,376.56,1612.87,1672.41,96.31,41,40.79,7.5,7.5,20000,17868.43,16196.02,81.0,normal,4,27.2,0.0,629757.01,1.15,0.85,1.0,1.0,1.0
2024-11-07,Thursday,3,11,2024,afternoon,14,0,0,Station_C,0.9,Super_Diesel,416.77,466.32,461.41,98.95,10,46.14,5.6,5.6,15000,12979.87,12518.46,83.5,normal,2,24.7,27.6,192304.1,0.74,1.0,1.0,1.0,1.0
2022-07-25,Monday,0,7,2022,morning,8,0,0,Station_A,1.2,Petrol_95,451.74,1333.8,1450.87,91.22,32,45.34,9.4,14.1,15000,8194.2,6743.33,45.0,normal,3,25.0,162.7,655421.45,1.0,1.3,1.0,1.0,0.95
2023-08-03,Thursday,3,8,2023,evening,20,0,0,Station_D,1.1,Petrol_95,447.04,679.51,423.43,62.31,11,38.49,4.9,4.9,10000,6446.26,6022.83,60.2,normal,2,21.7,190.9,189289.35,0.85,0.85,1.0,1.0,0.95
2023-07-12,Wednesday,2,7,2023,afternoon,14,0,0,Station_B,1.0,Diesel,359.27,1800.0,1406.09,78.12,31,45.36,6.1,6.1,10000,9132.91,7726.82,77.3,normal,3,28.7,62.4,505165.44,1.0,1.0,1.0,1.0,1.0
2023-07-16,Sunday,6,7,2023,morning,8,1,0,Station_A,1.2,Super_Diesel,417.82,1296.75,1141.14,88.0,32,35.66,9.5,14.2,10000,7497.29,6356.15,63.6,normal,3,25.2,170.4,476795.43,1.0,1.3,1.25,1.0,0.95
2022-10-22,Saturday,5,10,2022,evening,20,1,0,Station_E,0.8,Super_Diesel,420.26,395.67,578.99,53.67,15,38.6,6.3,6.3,20000,15380.08,14801.09,74.0,normal,2,26.1,121.7,243323.55,0.7,0.85,1.25,1.0,0.95
2023-12-28,Thursday,3,12,2023,evening,20,0,0,Station_B,1.0,Diesel,358.11,1300.5,1418.19,90.95,37,38.33,6.2,6.2,20000,17521.49,16103.3,80.5,normal,3,27.4,10.5,507873.92,0.85,0.85,1.0,1.0,1.0
2023-08-18,Friday,4,8,2023,afternoon,14,0,0,Station_C,0.9,Petrol_92,384.17,1090.13,576.65,52.9,13,44.36,4.5,4.5,15000,9522.9,8946.25,59.6,normal,2,25.2,158.8,221533.1,0.85,1.0,1.0,1.0,0.95
2023-01-18,Wednesday,2,1,2023,evening,20,0,0,Station_E,0.8,Petrol_92,380.26,1020.0,938.47,92.01,24,39.1,5.5,5.5,15000,13827.25,12888.78,85.9,normal,2,27.2,27.6,356865.81,1.0,0.85,1.0,1.0,1.0
2022-04-18,Monday,0,4,2022,morning,8,0,0,Station_D,1.1,Petrol_95,453.87,1673.1,1700.19,98.38,40,42.5,10.6,15.9,10000,5816.56,4116.37,41.2,normal,4,28.1,0.0,771658.0,1.3,1.3,1.0,1.0,1.0
2022-11-12,Saturday,5,11,2022,morning,8,1,0,Station_B,1.0,Petrol_95,453.0,1082.53,988.88,91.35,24,41.2,7.4,11.1,10000,9452.66,8463.78,84.6,normal,2,24.6,0.1,447960.67,0.74,1.3,1.25,1.0,1.0
2023-06-02,Friday,4,6,2023,afternoon,14,0,0,Station_E,0.8,Petrol_95,446.0,828.0,839.74,98.58,20,41.99,6.7,6.7,10000,6712.95,5873.21,58.7,normal,2,28.5,93.8,374525.7,1.15,1.0,1.0,1.0,1.0
2022-08-08,Monday,0,8,2022,morning,8,0,0,Station_E,0.8,Super_Diesel,415.44,587.86,620.74,94.41,14,44.34,6.5,9.8,20000,14514.26,13893.52,69.5,normal,2,20.7,112.1,257879.55,0.85,1.3,1.0,1.0,0.95
2023-12-15,Friday,4,12,2023,evening,20,0,0,Station_E,0.8,Petrol_92,375.53,867.0,456.83,52.69,11,41.53,4.2,4.2,10000,7146.17,6689.34,66.9,normal,2,27.2,23.6,171551.38,0.85,0.85,1.0,1.0,1.0
2022-09-23,Friday,4,9,2022,evening,20,0,0,Station_E,0.8,Super_Diesel,418.59,334.71,425.03,73.02,11,38.64,5.4,5.4,15000,14189.2,13764.17,91.8,normal,2,25.0,180.9,177913.67,0.74,0.85,1.0,1.0,0.95
2024-08-20,Tuesday,1,8,2024,morning,8,0,0,Station_D,1.1,Petrol_92,378.67,1732.09,1524.0,87.99,41,37.17,7.1,10.6,15000,9923.47,8399.47,56.0,normal,4,25.1,132.4,577098.31,0.85,1.3,1.0,1.0,0.95
2022-08-15,Monday,0,8,2022,evening,20,0,1,Station_C,0.9,Super_Diesel,416.06,691.87,752.76,91.2,18,41.82,7.3,7.3,10000,7178.21,6425.45,64.3,normal,2,21.9,118.4,313195.74,0.85,0.85,1.0,1.6,0.95
2022-08-27,Saturday,5,8,2022,afternoon,14,1,0,Station_B,1.0,Petrol_92,375.94,1514.06,1504.51,99.37,40,37.61,7.0,7.0,15000,9334.23,7829.72,52.2,normal,4,25.5,125.6,565601.92,0.85,1.0,1.25,1.0,0.95
2023-06-08,Thursday,3,6,2023,evening,20,0,0,Station_B,1.0,Super_Diesel,424.74,650.04,775.79,80.66,18,43.1,7.4,7.4,10000,5355.26,4579.47,45.8,normal,2,28.1,188.1,329506.15,1.15,0.85,1.0,1.0,0.95
2024-08-28,Wednesday,2,8,2024,evening,20,0,0,Station_E,0.8,Petrol_92,382.78,823.65,1085.28,68.24,27,40.2,5.9,5.9,10000,9330.63,8245.35,82.5,normal,3,25.9,138.2,415418.6,0.85,0.85,1.0,1.0,0.95
2022-10-02,Sunday,6,10,2022,afternoon,14,1,0,Station_C,0.9,Petrol_95,447.82,708.75,729.51,97.07,16,45.59,6.2,6.2,20000,18865.58,18136.07,90.7,normal,2,24.9,61.0,326687.12,0.7,1.0,1.25,1.0,1.0
2022-01-29,Saturday,5,1,2022,morning,8,1,0,Station_E,0.8,Petrol_92,376.11,1950.0,2065.02,94.1,56,36.88,8.5,12.8,15000,10876.45,8811.43,58.7,normal,5,26.4,0.0,776677.92,1.0,1.3,1.25,1.0,1.0
2023-12-30,Saturday,5,12,2023,afternoon,14,1,0,Station_D,1.1,Petrol_92,379.05,1753.12,1743.21,99.43,45,38.74,7.6,7.6,10000,7532.1,5788.89,57.9,normal,4,29.2,25.7,660757.79,0.85,1.0,1.25,1.0,1.0
2023-05-02,Tuesday,1,5,2023,morning,8,0,0,Station_D,1.1,Diesel,357.66,3242.74,2659.06,82.0,69,38.54,8.9,13.4,20000,17601.02,14941.96,74.7,normal,5,32.3,95.5,951043.85,1.26,1.3,1.0,1.0,1.0
2024-12-06,Friday,4,12,2024,evening,20,0,0,Station_A,1.2,Petrol_92,384.43,1300.5,1488.77,85.52,40,37.22,7.0,7.0,20000,11262.34,9773.57,48.9,normal,3,26.8,0.0,572333.26,0.85,0.85,1.0,1.0,1.0
2023-04-15,Saturday,5,4,2023,morning,8,1,0,Station_E,0.8,Diesel,355.23,3042.0,2821.97,92.77,63,44.79,9.3,14.0,20000,12698.21,9876.24,49.4,normal,5,29.8,13.3,1002442.66,1.3,1.3,1.25,1.0,1.0
2022-10-11,Tuesday,1,10,2022,morning,8,0,0,Station_D,1.1,Petrol_95,449.3,855.86,1115.71,69.64,30,37.19,8.0,12.0,20000,16558.06,15442.35,77.2,normal,3,24.5,104.2,501288.81,0.7,1.3,1.0,1.0,0.95
2024-01-28,Sunday,6,1,2024,morning,8,1,0,Station_B,1.0,Super_Diesel,415.67,1137.5,1056.47,92.88,28,37.73,9.0,13.5,20000,10419.71,9363.24,46.8,normal,3,31.9,0.0,439145.02,1.0,1.3,1.25,1.0,1.0
2022-04-06,Wednesday,2,4,2022,morning,8,0,0,Station_B,1.0,Diesel,357.79,3042.0,3052.14,99.67,71,42.99,9.8,14.7,10000,5801.54,2749.4,27.5,low,5,29.1,21.5,1092022.71,1.3,1.3,1.0,1.0,1.0
2024-05-07,Tuesday,1,5,2024,morning,8,0,0,Station_D,1.1,Diesel,361.3,3242.74,3116.17,96.1,72,43.28,9.9,14.8,10000,5524.14,2407.97,24.1,low,5,29.5,39.3,1125873.69,1.26,1.3,1.0,1.0,1.0
2022-02-27,Sunday,6,2,2022,morning,8,1,0,Station_E,0.8,Petrol_95,454.04,1345.5,1684.56,74.8,39,43.19,10.5,15.8,20000,14001.7,12317.14,61.6,normal,4,33.8,0.0,764855.26,1.15,1.3,1.25,1.0,1.0
2023-07-31,Monday,0,7,2023,afternoon,14,0,0,Station_A,1.2,Diesel,360.16,2052.0,2080.39,98.62,47,44.26,7.6,7.6,10000,8585.65,6505.26,65.1,normal,5,26.0,158.9,749274.29,1.0,1.0,1.0,1.0,0.95
2023-08-14,Monday,0,8,2023,evening,20,0,0,Station_A,1.2,Super_Diesel,423.35,576.56,574.65,99.67,16,35.92,6.3,6.3,15000,7749.65,7175.0,47.8,normal,2,23.6,212.8,243275.83,0.85,0.85,1.0,1.0,0.95
2022-06-05,Sunday,6,6,2022,evening,20,1,0,Station_C,0.9,Super_Diesel,421.78,731.29,755.13,96.74,19,39.74,7.3,7.3,15000,12797.44,12042.31,80.3,normal,2,27.3,119.1,318495.26,1.15,0.85,1.25,1.0,0.95
2024-02-03,Saturday,5,2,2024,morning,8,1,0,Station_D,1.1,Super_Diesel,419.38,1438.94,1457.3,98.72,33,44.16,11.3,17.0,20000,18187.12,16729.82,83.6,normal,3,25.6,0.0,611157.09,1.15,1.3,1.25,1.0,1.0
2023-02-09,Thursday,3,2,2023,afternoon,14,0,0,Station_C,0.9,Diesel,358.83,1863.0,1714.47,92.03,40,42.86,6.8,6.8,10000,8641.38,6926.91,69.3,normal,4,30.6,0.0,615195.31,1.15,1.0,1.0,1.0,1.0
2024-12-19,Thursday,3,12,2024,evening,20,0,0,Station_D,1.1,Diesel,356.82,1430.55,1792.32,74.71,48,37.34,7.0,7.0,10000,6861.26,5068.94,50.7,normal,4,25.9,0.7,639529.09,0.85,0.85,1.0,1.0,1.0
2023-01-26,Thursday,3,1,2023,morning,8,0,0,Station_B,1.0,Diesel,358.33,2340.0,2276.86,97.3,61,37.33,8.1,12.1,15000,8311.33,6034.47,40.2,normal,5,28.2,0.0,815868.96,1.0,1.3,1.0,1.0,1.0
2024-02-23,Friday,4,2,2024,evening,20,0,0,Station_D,1.1,Super_Diesel,419.82,752.68,614.75,81.67,15,40.98,6.5,6.5,10000,6469.61,5854.86,58.5,normal,2,32.7,0.0,258082.45,1.15,0.85,1.0,1.0,1.0
2023-10-21,Saturday,5,10,2023,afternoon,14,1,0,Station_B,1.0,Super_Diesel,424.31,612.5,727.2,81.27,19,38.27,7.2,7.2,15000,12707.84,11980.64,79.9,normal,2,24.9,91.9,308555.18,0.7,1.0,1.25,1.0,1.0
2023-02-15,Wednesday,2,2,2023,afternoon,14,0,0,Station_E,0.8,Super_Diesel,419.91,644.0,716.02,88.82,16,44.75,7.1,7.1,20000,10786.53,10070.51,50.4,normal,2,28.1,0.0,300662.15,1.15,1.0,1.0,1.0,1.0
2022-11-17,Thursday,3,11,2022,evening,20,0,0,Station_B,1.0,Petrol_92,382.71,943.75,872.03,92.4,23,37.91,5.3,5.3,15000,8713.21,7841.18,52.3,normal,2,27.9,77.4,333730.64,0.74,0.85,1.0,1.0,1.0
2022-07-04,Monday,0,7,2022,evening,20,0,0,Station_E,0.8,Petrol_95,452.38,581.4,596.7,97.37,14,42.62,5.7,5.7,10000,6225.96,5629.26,56.3,normal,2,24.9,182.5,269933.82,1.0,0.85,1.0,1.0,0.95
2023-12-23,Saturday,5,12,2023,evening,20,1,0,Station_C,0.9,Petrol_92,380.74,1219.22,1247.86,97.65,29,43.03,6.3,6.3,20000,12061.44,10813.58,54.1,normal,3,28.4,0.0,475114.0,0.85,0.85,1.25,1.0,1.0
