stationId,stationName,brand,province,town,latitude,longitude,petrolAvailability,dieselAvailability,superPetrolAvailability,lastUpdated,availabilityConfidence,estimatedWaitTime
FS838, IOC Manmunai, IOC, Eastern, Manmunai,7.703,81.695, Available, Available, Available, 2025-12-29T03:45:00Z, High,15
FS839, Laugfs Chenkalady, Laugfs Petroleum, Eastern, Chenkalady,7.787,81.597, Available, Limited, Not Available, 2025-12-29T03:50:00Z, Medium,23
FS840, IOC Kokkadichcholai, IOC, Eastern, Kokkadichcholai,7.507,81.745, Available, Available, Available, 2025-12-29T03:55:00Z, High,14
FS841, IOC Ampara Town, IOC, Eastern, Ampara,7.297,81.672, Available, Available, Available, 2025-12-29T04:00:00Z, High,18
FS842, Laugfs Akkaraipattu, Laugfs Petroleum, Eastern, Akkaraipattu,7.218,81.852, Available, Available, Not Available, 2025-12-29T04:05:00Z, Medium,21
FS843, Sinopec Kalmunai Central, Sinopec, Eastern, Kalmunai,7.409,81.834, Limited, Available, Not Available, 2025-12-29T04:10:00Z, Medium,29
FS844, IOC Sammanthurai, IOC, Eastern, Sammanthurai,7.362,81.831, Available, Available, Available, 2025-12-29T04:15:00Z, High,17
FS845, Laugfs Addalaichenai, Laugfs Petroleum, Eastern, Addalaichenai,7.482,81.751, Available, Limited, Not Available, 2025-12-29T04:20:00Z, Medium,24
FS846, IOC Uhana, IOC, Eastern, Uhana,7.368,81.631, Available, Available, Available, 2025-12-29T04:25:00Z, High,16
FS847, Sinopec Pottuvil, Sinopec, Eastern, Pottuvil,6.875,81.833, Limited, Available, Not Available, 2025-12-29T04:30:00Z, Medium,28
FS848, IOC Lahugala, IOC, Eastern, Lahugala,6.925,81.75, Available, Available, Available, 2025-12-29T04:35:00Z, High,15
FS849, Laugfs Dehiattakandiya, Laugfs Petroleum, Eastern, Dehiattakandiya,7.214,81.093, Available, Limited, Not Available, 2025-12-29T04:40:00Z, Medium,23
FS850, IOC Siyambalanduwa, IOC, Uva, Siyambalanduwa,6.91,81.54, Available, Available, Available, 2025-12-29T04:45:00Z, High,14
FS851, IOC Monaragala Town, IOC, Uva, Monaragala,6.872,81.35, Available, Available, Available, 2025-12-29T05:00:00Z, High,18
FS852, Laugfs Badalkumbura, Laugfs Petroleum, Uva, Badalkumbura,6.894,81.24, Available, Available, Not Available, 2025-12-29T05:05:00Z, Medium,22
FS853, Sinopec Wellawaya, Sinopec, Uva, Wellawaya,6.734,81.103, Limited, Available, Not Available, 2025-12-29T05:10:00Z, Medium,30
FS854, IOC Buttala, IOC, Uva, Buttala,6.753,81.24, Available, Available, Available, 2025-12-29T05:15:00Z, High,17
FS855, Laugfs Tanamalwila, Laugfs Petroleum, Uva, Tanamalwila,6.438,81.132, Available, Limited, Not Available, 2025-12-29T05:20:00Z, Medium,24
FS856, IOC Medagama, IOC, Uva, Medagama,6.791,81.276, Available, Available, Available, 2025-12-29T05:25:00Z, High,16
FS857, Sinopec Sewanagala, Sinopec, Uva, Sewanagala,6.398,81.092, Limited, Available, Not Available, 2025-12-29T05:30:00Z, Medium,28
FS858, IOC Siyambalanduwa Road, IOC, Uva, Siyambalanduwa,6.902,81.538, Available, Available, Available, 2025-12-29T05:35:00Z, High,15
FS859, Laugfs Bibile, Laugfs Petroleum, Uva, Bibile,6.554,81.292, Available, Limited, Not Available, 2025-12-29T05:40:00Z, Medium,23
FS860, IOC Madulla, IOC, Uva, Madulla,6.713,81.289, Available, Available, Available, 2025-12-29T05:45:00Z, High,14
FS861, IOC Badulla Town, IOC, Uva, Badulla,6.993,81.055, Available, Available, Available, 2025-12-29T05:50:00Z, High,18
FS862, Laugfs Hali Ela, Laugfs Petroleum, Uva, Hali Ela,6.953,81.04, Available, Available, Not Available, 2025-12-29T05:55:00Z, Medium,21
FS863, Sinopec Ella, Sinopec, Uva, Ella,6.872,81.046, Limited, Available, Not Available, 2025-12-29T06:00:00Z, Medium,29
FS864, IOC Passara, IOC, Uva, Passara,6.932,81.147, Available, Available, Available, 2025-12-29T06:05:00Z, High,17
FS865, Laugfs Lunugala, Laugfs Petroleum, Uva, Lunugala,6.947,81.196, Available, Limited, Not Available, 2025-12-29T06:10:00Z, Medium,24
FS866, IOC Bandarawela, IOC, Uva, Bandarawela,6.828,80.997, Available, Available, Available, 2025-12-29T06:15:00Z, High,16
FS867, Sinopec Diyatalawa, Sinopec, Uva, Diyatalawa,6.803,80.96, Limited, Available, Not Available, 2025-12-29T06:20:00Z, Medium,27
FS868, IOC Haputale, IOC, Uva, Haputale,6.767,80.952, Available, Available, Available, 2025-12-29T06:25:00Z, High,15
FS869, Laugfs Welimada, Laugfs Petroleum, Uva, Welimada,6.907,80.912, Available, Limited, Not Available, 2025-12-29T06:30:00Z, Medium,23
FS870, IOC Mahiyanganaya, IOC, Uva, Mahiyanganaya,7.244,81.123, Available, Available, Available, 2025-12-29T06:35:00Z, High,14
FS871, IOC Kandy Town, IOC, Central, Kandy,7.29,80.633, Available, Available, Available, 2025-12-29T06:40:00Z, High,20
FS872, Laugfs Katugastota, Laugfs Petroleum, Central, Katugastota,7.323,80.621, Available, Available, Not Available, 2025-12-29T06:45:00Z, Medium,22
FS873, Sinopec Peradeniya, Sinopec, Central, Peradeniya,7.261,80.598, Limited, Available, Not Available, 2025-12-29T06:50:00Z, Medium,31
FS874, IOC Gampola, IOC, Central, Gampola,7.165,80.567, Available, Available, Available, 2025-12-29T06:55:00Z, High,18
FS875, Laugfs Nawalapitiya, Laugfs Petroleum, Central, Nawalapitiya,7.05,80.53, Available, Limited, Not Available, 2025-12-29T07:00:00Z, Medium,24
FS876, IOC Digana, IOC, Central, Digana,7.295,80.725, Available, Available, Available, 2025-12-29T07:05:00Z, High,16
FS877, Sinopec Teldeniya, Sinopec, Central, Teldeniya,7.295,80.75, Limited, Available, Not Available, 2025-12-29T07:10:00Z, Medium,27
FS878, IOC Kundasale, IOC, Central, Kundasale,7.305,80.715, Available, Available, Available, 2025-12-29T07:15:00Z, High,15
FS879, Laugfs Udunuwara, Laugfs Petroleum, Central, Udunuwara,7.23,80.56, Available, Limited, Not Available, 2025-12-29T07:20:00Z, Medium,23
FS880, IOC Galagedara, IOC, Central, Galagedara,7.372,80.523, Available, Available, Available, 2025-12-29T07:25:00Z, High,14
FS881, IOC Matale Town, IOC, Central, Matale,7.467,80.623, Available, Available, Available, 2025-12-29T07:30:00Z, High,18
FS882, Laugfs Ukuwela, Laugfs Petroleum, Central, Ukuwela,7.417,80.623, Available, Available, Not Available, 2025-12-29T07:35:00Z, Medium,21
FS883, Sinopec Dambulla Central, Sinopec, Central, Dambulla,7.86,80.65, Limited, Available, Not Available, 2025-12-29T07:40:00Z, Medium,30
FS884, IOC Sigiriya Road, IOC, Central, Sigiriya,7.954,80.755, Available, Available, Available, 2025-12-29T07:45:00Z, High,17
FS885, Laugfs Naula, Laugfs Petroleum, Central, Naula,7.707,80.652, Available, Limited, Not Available, 2025-12-29T07:50:00Z, Medium,24
FS886, IOC Pallepola, IOC, Central, Pallepola,7.623,80.587, Available, Available, Available, 2025-12-29T07:55:00Z, High,16
FS887, Sinopec Rattota, Sinopec, Central, Rattota,7.525,80.654, Limited, Available, Not Available, 2025-12-29T08:00:00Z, Medium,28
FS888, IOC Wilgamuwa, IOC, Central, Wilgamuwa,7.638,80.568, Available, Available, Available, 2025-12-29T08:05:00Z, High,15
FS889, Laugfs Laggala, Laugfs Petroleum, Central, Laggala,7.7,80.715, Available, Limited, Not Available, 2025-12-29T08:10:00Z, Medium,23
FS890, IOC Palapathwela, IOC, Central, Palapathwela,7.514,80.622, Available, Available, Available, 2025-12-29T08:15:00Z, High,14
FS891, IOC Nuwara Eliya Town, IOC, Central, Nuwara Eliya,6.969,80.789, Available, Available, Available, 2025-12-29T08:20:00Z, High,18
FS892, Laugfs Hatton, Laugfs Petroleum, Central, Hatton,6.902,80.595, Available, Available, Not Available, 2025-12-29T08:25:00Z, Medium,22
FS893, Sinopec Talawakele, Sinopec, Central, Talawakele,6.936,80.661, Limited, Available, Not Available, 2025-12-29T08:30:00Z, Medium,29
FS894, IOC Kotagala, IOC, Central, Kotagala,6.92,80.623, Available, Available, Available, 2025-12-29T08:35:00Z, High,17
FS895, Laugfs Maskeliya, Laugfs Petroleum, Central, Maskeliya,6.83,80.56, Available, Limited, Not Available, 2025-12-29T08:40:00Z, Medium,24
FS896, IOC Walapane, IOC, Central, Walapane,6.999,80.815, Available, Available, Available, 2025-12-29T08:45:00Z, High,16
FS897, Sinopec Ragala, Sinopec, Central, Ragala,6.97,80.774, Limited, Available, Not Available, 2025-12-29T08:50:00Z, Medium,28
FS898, IOC Hanguranketha, IOC, Central, Hanguranketha,7.043,80.886, Available, Available, Available, 2025-12-29T08:55:00Z, High,15
FS899, Laugfs Ambewela, Laugfs Petroleum, Central, Ambewela,6.893,80.802, Available, Limited, Not Available, 2025-12-29T09:00:00Z, Medium,23
FS900, IOC Pussellawa, IOC, Central, Pussellawa,7.015,80.889, Available, Available, Available, 2025-12-29T09:05:00Z, High,14
FS901, IOC Colombo Fort, IOC, Western, Colombo,6.934,79.85, Available, Available, Available, 2025-12-29T09:10:00Z, High,20
FS902, Laugfs Pettah, Laugfs Petroleum, Western, Colombo,6.936,79.857, Available, Available, Not Available, 2025-12-29T09:15:00Z, Medium,25
FS903, Sinopec Maradana, Sinopec, Western, Colombo,6.928,79.867, Limited, Available, Not Available, 2025-12-29T09:20:00Z, Medium,32
FS904, IOC Borella Junction, IOC, Western, Borella,6.915,79.877, Available, Available, Available, 2025-12-29T09:25:00Z, High,18
FS905, Laugfs Narahenpita, Laugfs Petroleum, Western, Colombo,6.9,79.877, Available, Limited, Not Available, 2025-12-29T09:30:00Z, Medium,26
FS906, IOC Nugegoda, IOC, Western, Nugegoda,6.869,79.889, Available, Available, Available, 2025-12-29T09:35:00Z, High,17
FS907, Sinopec Maharagama, Sinopec, Western, Maharagama,6.848,79.927, Limited, Available, Not Available, 2025-12-29T09:40:00Z, Medium,31
FS908, IOC Homagama, IOC, Western, Homagama,6.848,80.004, Available, Available, Available, 2025-12-29T09:45:00Z, High,16
FS909, Laugfs Kottawa, Laugfs Petroleum, Western, Kottawa,6.844,79.965, Available, Limited, Not Available, 2025-12-29T09:50:00Z, Medium,24
FS910, IOC Padukka, IOC, Western, Padukka,6.837,80.09, Available, Available, Available, 2025-12-29T09:55:00Z, High,15
FS911, IOC Malabe, IOC, Western, Malabe,6.906,79.958, Available, Available, Available, 2025-12-29T10:00:00Z, High,18
FS912, Laugfs Athurugiriya, Laugfs Petroleum, Western, Athurugiriya,6.873,79.997, Available, Available, Not Available, 2025-12-29T10:05:00Z, Medium,22
FS913, Sinopec Kaduwela, Sinopec, Western, Kaduwela,6.934,79.984, Limited, Available, Not Available, 2025-12-29T10:10:00Z, Medium,30
FS914, IOC Battaramulla, IOC, Western, Battaramulla,6.902,79.918, Available, Available, Available, 2025-12-29T10:15:00Z, High,17
FS915, Laugfs Rajagiriya, Laugfs Petroleum, Western, Rajagiriya,6.907,79.894, Available, Limited, Not Available, 2025-12-29T10:20:00Z, Medium,24
FS916, IOC Kolonnawa, IOC, Western, Kolonnawa,6.933,79.888, Available, Available, Available, 2025-12-29T10:25:00Z, High,16
FS917, Sinopec Mulleriyawa, Sinopec, Western, Mulleriyawa,6.936,79.925, Limited, Available, Not Available, 2025-12-29T10:30:00Z, Medium,28
FS918, IOC Wellampitiya, IOC, Western, Wellampitiya,6.936,79.88, Available, Available, Available, 2025-12-29T10:35:00Z, High,15
FS919, Laugfs Angoda, Laugfs Petroleum, Western, Angoda,6.929,79.955, Available, Limited, Not Available, 2025-12-29T10:40:00Z, Medium,23
FS920, IOC Peliyagoda, IOC, Western, Peliyagoda,6.958,79.884, Available, Available, Available, 2025-12-29T10:45:00Z, High,14
FS921, IOC Wattala, IOC, Western, Wattala,6.989,79.888, Available, Available, Available, 2025-12-29T10:50:00Z, High,18
FS922, Laugfs Hendala, Laugfs Petroleum, Western, Hendala,7.004,79.873, Available, Available, Not Available, 2025-12-29T10:55:00Z, Medium,22
FS923, Sinopec Kelaniya, Sinopec, Western, Kelaniya,6.957,79.916, Limited, Available, Not Available, 2025-12-29T11:00:00Z, Medium,29
FS924, IOC Ragama, IOC, Western, Ragama,7.027,79.915, Available, Available, Available, 2025-12-29T11:05:00Z, High,17
FS925, Laugfs Kadawatha, Laugfs Petroleum, Western, Kadawatha,7.001,79.954, Available, Limited, Not Available, 2025-12-29T11:10:00Z, Medium,24
FS926, IOC Kiribathgoda, IOC, Western, Kiribathgoda,6.977,79.927, Available, Available, Available, 2025-12-29T11:15:00Z, High,16
FS927, Sinopec Delgoda, Sinopec, Western, Delgoda,6.989,80.02, Limited, Available, Not Available, 2025-12-29T11:20:00Z, Medium,28
FS928, IOC Gampaha Town, IOC, Western, Gampaha,7.091,79.993, Available, Available, Available, 2025-12-29T11:25:00Z, High,15
FS929, Laugfs Mirigama, Laugfs Petroleum, Western, Mirigama,7.244,80.126, Available, Limited, Not Available, 2025-12-29T11:30:00Z, Medium,23
FS930, IOC Minuwangoda, IOC, Western, Minuwangoda,7.169,79.955, Available, Available, Available, 2025-12-29T11:35:00Z, High,14
FS931, IOC Negombo Town, IOC, Western, Negombo,7.208,79.838, Available, Available, Available, 2025-12-29T11:40:00Z, High,18
FS932, Laugfs Kochchikade, Laugfs Petroleum, Western, Kochchikade,7.259,79.851, Available, Available, Not Available, 2025-12-29T11:45:00Z, Medium,22
FS933, Sinopec Wennappuwa, Sinopec, Western, Wennappuwa,7.327,79.849, Limited, Available, Not Available, 2025-12-29T11:50:00Z, Medium,29
FS934, IOC Chilaw Road, IOC, Western, Chilaw,7.575,79.795, Available, Available, Available, 2025-12-29T11:55:00Z, High,17
FS935, Laugfs Marawila, Laugfs Petroleum, Western, Marawila,7.413,79.821, Available, Limited, Not Available, 2025-12-29T12:00:00Z, Medium,24
FS936, IOC Dankotuwa, IOC, Western, Dankotuwa,7.3,79.885, Available, Available, Available, 2025-12-29T12:05:00Z, High,16
FS937, Sinopec Nattandiya, Sinopec, Western, Nattandiya,7.407,79.857, Limited, Available, Not Available, 2025-12-29T12:10:00Z, Medium,28
FS938, IOC Puttalam Road, IOC, North Western, Puttalam,8.04,79.828, Available, Available, Available, 2025-12-29T12:15:00Z, High,15
FS939, Laugfs Anamaduwa, Laugfs Petroleum, North Western, Anamaduwa,7.88,80.005, Available, Limited, Not Available, 2025-12-29T12:20:00Z, Medium,23
FS940, IOC Mundalama, IOC, North Western, Mundalama,7.78,79.915, Available, Available, Available, 2025-12-29T12:25:00Z, High,14
FS941, IOC Kurunegala Town, IOC, North Western, Kurunegala,7.486,80.364, Available, Available, Available, 2025-12-29T12:30:00Z, High,18
FS942, Laugfs Mawathagama, Laugfs Petroleum, North Western, Mawathagama,7.409,80.443, Available, Available, Not Available, 2025-12-29T12:35:00Z, Medium,22
FS943, Sinopec Narammala, Sinopec, North Western, Narammala,7.433,80.221, Limited, Available, Not Available, 2025-12-29T12:40:00Z, Medium,29
FS944, IOC Wariyapola, IOC, North Western, Wariyapola,7.62,80.24, Available, Available, Available, 2025-12-29T12:45:00Z, High,17
FS945, Laugfs Alawwa Junction, Laugfs Petroleum, North Western, Alawwa,7.296,80.234, Available, Limited, Not Available, 2025-12-29T12:50:00Z, Medium,24
FS946, IOC Polgahawela Road, IOC, North Western, Polgahawela,7.333,80.293, Available, Available, Available, 2025-12-29T12:55:00Z, High,16
FS947, Sinopec Bingiriya, Sinopec, North Western, Bingiriya,7.605,79.91, Limited, Available, Not Available, 2025-12-29T13:00:00Z, Medium,28
FS948, IOC Kuliyapitiya, IOC, North Western, Kuliyapitiya,7.468,80.04, Available, Available, Available, 2025-12-29T13:05:00Z, High,15
FS949, Laugfs Hettipola, Laugfs Petroleum, North Western, Hettipola,7.605,80.08, Available, Limited, Not Available, 2025-12-29T13:10:00Z, Medium,23
FS950, IOC Nikaweratiya, IOC, North Western, Nikaweratiya,7.747,80.114, Available, Available, Available, 2025-12-29T13:15:00Z, High,14
FS951, IOC Anuradhapura Town, IOC, North Central, Anuradhapura,8.311,80.403, Available, Available, Available, 2025-12-29T13:20:00Z, High,18
FS952, Laugfs Kekirawa, Laugfs Petroleum, North Central, Kekirawa,8.038,80.598, Available, Available, Not Available, 2025-12-29T13:25:00Z, Medium,22
FS953, Sinopec Mihintale, Sinopec, North Central, Mihintale,8.35,80.51, Limited, Available, Not Available, 2025-12-29T13:30:00Z, Medium,29
FS954, IOC Tambuttegama, IOC, North Central, Tambuttegama,8.15,80.296, Available, Available, Available, 2025-12-29T13:35:00Z, High,17
FS955, Laugfs Talawa, Laugfs Petroleum, North Central, Talawa,8.243,80.347, Available, Limited, Not Available, 2025-12-29T13:40:00Z, Medium,24
FS956, IOC Medawachchiya, IOC, North Central, Medawachchiya,8.54,80.495, Available, Available, Available, 2025-12-29T13:45:00Z, High,16
FS957, Sinopec Horowpothana, Sinopec, North Central, Horowpothana,8.433,80.871, Limited, Available, Not Available, 2025-12-29T13:50:00Z, Medium,28
FS958, IOC Galenbindunuwewa, IOC, North Central, Galenbindunuwewa,8.326,80.563, Available, Available, Available, 2025-12-29T13:55:00Z, High,15
FS959, Laugfs Padaviya, Laugfs Petroleum, North Central, Padaviya,8.8,80.76, Available, Limited, Not Available, 2025-12-29T14:00:00Z, Medium,23
FS960, IOC Kahatagasdigiliya, IOC, North Central, Kahatagasdigiliya,8.425,80.685, Available, Available, Available, 2025-12-29T14:05:00Z, High,14
FS961, IOC Polonnaruwa Town, IOC, North Central, Polonnaruwa,7.94,81, Available, Available, Available, 2025-12-29T14:10:00Z, High,18
FS962, Laugfs Hingurakgoda, Laugfs Petroleum, North Central, Hingurakgoda,8.036,80.948, Available, Available, Not Available, 2025-12-29T14:15:00Z, Medium,22
FS963, Sinopec Kaduruwela, Sinopec, North Central, Kaduruwela,7.934,81.003, Limited, Available, Not Available, 2025-12-29T14:20:00Z, Medium,29
FS964, IOC Medirigiriya, IOC, North Central, Medirigiriya,8.027,80.967, Available, Available, Available, 2025-12-29T14:25:00Z, High,17
FS965, Laugfs Elahera, Laugfs Petroleum, North Central, Elahera,7.722,80.819, Available, Limited, Not Available, 2025-12-29T14:30:00Z, Medium,24
FS966, IOC Bakamuna, IOC, North Central, Bakamuna,7.785,80.815, Available, Available, Available, 2025-12-29T14:35:00Z, High,16
FS967, Sinopec Welikanda, Sinopec, North Central, Welikanda,7.968,81.235, Limited, Available, Not Available, 2025-12-29T14:40:00Z, Medium,28
FS968, IOC Dimbulagala, IOC, North Central, Dimbulagala,7.867,81.13, Available, Available, Available, 2025-12-29T14:45:00Z, High,15
FS969, Laugfs Aralaganwila, Laugfs Petroleum, North Central, Aralaganwila,7.713,81.067, Available, Limited, Not Available, 2025-12-29T14:50:00Z, Medium,23
FS970, IOC Giritale, IOC, North Central, Giritale,7.983,80.938, Available, Available, Available, 2025-12-29T14:55:00Z, High,14
FS971, IOC Hambantota Town, IOC, Southern, Hambantota,6.123,81.118, Available, Available, Available, 2025-12-29T15:00:00Z, High,18
FS972, Laugfs Tissamaharama, Laugfs Petroleum, Southern, Tissamaharama,6.28,81.286, Available, Available, Not Available, 2025-12-29T15:05:00Z, Medium,22
FS973, Sinopec Kirinda, Sinopec, Southern, Kirinda,6.215,81.336, Limited, Available, Not Available, 2025-12-29T15:10:00Z, Medium,29
FS974, IOC Beliatta, IOC, Southern, Beliatta,6.048,80.732, Available, Available, Available, 2025-12-29T15:15:00Z, High,17
FS975, Laugfs Walasmulla, Laugfs Petroleum, Southern, Walasmulla,6.153,80.695, Available, Limited, Not Available, 2025-12-29T15:20:00Z, Medium,24
FS976, IOC Tangalle, IOC, Southern, Tangalle,6.024,80.796, Available, Available, Available, 2025-12-29T15:25:00Z, High,16
FS977, Sinopec Weeraketiya, Sinopec, Southern, Weeraketiya,6.134,80.785, Limited, Available, Not Available, 2025-12-29T15:30:00Z, Medium,28
FS978, IOC Ambalantota, IOC, Southern, Ambalantota,6.12,81.026, Available, Available, Available, 2025-12-29T15:35:00Z, High,15
FS979, Laugfs Lunugamvehera, Laugfs Petroleum, Southern, Lunugamvehera,6.34,81.217, Available, Limited, Not Available, 2025-12-29T15:40:00Z, Medium,23
FS980, IOC Sooriyawewa, IOC, Southern, Sooriyawewa,6.21,81.098, Available, Available, Available, 2025-12-29T15:45:00Z, High,14
FS981, IOC Matara Town, IOC, Southern, Matara,5.954,80.555, Available, Available, Available, 2025-12-29T15:50:00Z, High,18
FS982, Laugfs Weligama, Laugfs Petroleum, Southern, Weligama,5.975,80.43, Available, Available, Not Available, 2025-12-29T15:55:00Z, Medium,22
FS983, Sinopec Akuressa, Sinopec, Southern, Akuressa,6.103,80.48, Limited, Available, Not Available, 2025-12-29T16:00:00Z, Medium,29
FS984, IOC Kamburupitiya, IOC, Southern, Kamburupitiya,6.075,80.564, Available, Available, Available, 2025-12-29T16:05:00Z, High,17
FS985, Laugfs Deniyaya, Laugfs Petroleum, Southern, Deniyaya,6.34,80.46, Available, Limited, Not Available, 2025-12-29T16:10:00Z, Medium,24
FS986, IOC Hakmana, IOC, Southern, Hakmana,6.085,80.6, Available, Available, Available, 2025-12-29T16:15:00Z, High,16
FS987, Sinopec Mulatiyana, Sinopec, Southern, Mulatiyana,6.03,80.515, Limited, Available, Not Available, 2025-12-29T16:20:00Z, Medium,28
FS988, IOC Devinuwara, IOC, Southern, Devinuwara,5.927,80.59, Available, Available, Available, 2025-12-29T16:25:00Z, High,15
FS989, Laugfs Dikwella, Laugfs Petroleum, Southern, Dikwella,5.98,80.68, Available, Limited, Not Available, 2025-12-29T16:30:00Z, Medium,23
FS990, IOC Kottegoda, IOC, Southern, Kottegoda,6.13,80.455, Available, Available, Available, 2025-12-29T16:35:00Z, High,14
FS991, IOC Galle Fort, IOC, Southern, Galle,6.032,80.216, Available, Available, Available, 2025-12-29T16:40:00Z, High,18
FS992, Laugfs Hikkaduwa, Laugfs Petroleum, Southern, Hikkaduwa,6.14,80.1, Available, Available, Not Available, 2025-12-29T16:45:00Z, Medium,22
FS993, Sinopec Elpitiya, Sinopec, Southern, Elpitiya,6.291,80.164, Limited, Available, Not Available, 2025-12-29T16:50:00Z, Medium,29
FS994, IOC Ambalangoda, IOC, Southern, Ambalangoda,6.244,80.059, Available, Available, Available, 2025-12-29T16:55:00Z, High,17
FS995, Laugfs Balapitiya, Laugfs Petroleum, Southern, Balapitiya,6.278,80.038, Available, Limited, Not Available, 2025-12-29T17:00:00Z, Medium,24
FS996, IOC Baddegama, IOC, Southern, Baddegama,6.176,80.2, Available, Available, Available, 2025-12-29T17:05:00Z, High,16
FS997, Sinopec Karapitiya, Sinopec, Southern, Galle,6.062,80.221, Limited, Available, Not Available, 2025-12-29T17:10:00Z, Medium,28
FS998, IOC Boossa, IOC, Southern, Boossa,6.185,80.2, Available, Available, Available, 2025-12-29T17:15:00Z, High,15
FS999, Laugfs Ahangama, Laugfs Petroleum, Southern, Ahangama,5.973,80.37, Available, Limited, Not Available, 2025-12-29T17:20:00Z, Medium,23
FS1000, IOC Koggala, IOC, Southern, Koggala,5.995,80.32, Available, Available, Available, 2025-12-29T17:25:00Z, High,14
